ID,y
1,80.27649688720703
2,93.91168975830078
3,79.13922119140625
4,79.8206558227539
5,111.59711456298828
8,92.9457015991211
10,113.97635650634766
11,96.51453399658203
12,116.86656188964844
14,94.8033676147461
15,116.86656188964844
16,106.04559326171875
17,95.89737701416016
19,95.52835845947266
20,105.26087951660156
21,95.89737701416016
22,117.83448791503906
23,95.89737701416016
26,95.0728759765625
28,94.29363250732422
29,95.89737701416016
33,95.89737701416016
35,93.38121795654297
41,95.89737701416016
42,93.79220581054688
43,116.6571044921875
45,101.3188705444336
46,103.59444427490234
51,94.5291748046875
53,80.9413070678711
55,112.72428131103516
56,96.78144073486328
57,104.24556732177734
58,95.43453216552734
59,105.11212158203125
63,111.44745635986328
64,95.82673645019531
65,104.41520690917969
69,94.31072235107422
71,95.27134704589844
72,104.60820770263672
73,94.5291748046875
76,105.61688995361328
77,103.98426818847656
78,115.86875915527344
82,94.5291748046875
83,104.41520690917969
84,94.65056610107422
85,104.22667694091797
87,112.44971466064453
88,95.03882598876953
89,112.83490753173828
91,93.47158813476562
93,94.30641174316406
94,104.27869415283203
95,95.17784118652344
96,111.74339294433594
97,92.9457015991211
98,112.46009826660156
99,93.38053894042969
101,105.2229232788086
103,112.83490753173828
104,95.0390396118164
105,111.4770278930664
110,95.14425659179688
111,111.5470199584961
113,112.03299713134766
114,93.92062377929688
115,111.13844299316406
117,112.83490753173828
120,94.18790435791016
121,111.74310302734375
122,94.18054962158203
123,113.02021789550781
126,112.06685638427734
132,115.16393280029297
135,104.3109359741211
137,104.21209716796875
138,94.74591064453125
140,95.92288970947266
142,114.59037017822266
144,111.84274291992188
148,93.16072845458984
149,113.09749603271484
155,94.16636657714844
156,111.80643463134766
157,92.9457015991211
162,111.74310302734375
163,95.22209167480469
167,95.06365203857422
172,116.6571044921875
179,112.57582092285156
180,93.50056457519531
181,112.64270782470703
182,97.37511444091797
183,112.83490753173828
185,112.83490753173828
187,112.22798919677734
188,94.5291748046875
189,94.48577880859375
191,94.60636138916016
192,117.3329086303711
193,96.96344757080078
194,111.7841567993164
195,94.005859375
196,113.90697479248047
198,94.53636932373047
199,111.92782592773438
201,104.2736587524414
204,94.74591064453125
205,104.82465362548828
206,95.38878631591797
210,94.66010284423828
211,104.36437225341797
216,111.74339294433594
219,116.86656188964844
220,95.0177993774414
221,111.41307830810547
226,111.7841567993164
227,95.07746887207031
228,111.72135162353516
230,111.88798522949219
231,92.9457015991211
235,117.83448791503906
236,93.62184143066406
238,111.8124008178711
242,105.01332092285156
243,93.47158813476562
244,78.84729766845703
245,114.74221801757812
247,111.59841918945312
248,92.766357421875
249,93.47563171386719
250,112.10507202148438
251,93.62184143066406
253,117.83448791503906
254,93.9207763671875
256,94.2725601196289
257,91.95995330810547
258,112.01191711425781
259,93.38053894042969
262,81.42306518554688
266,94.05072784423828
267,111.47572326660156
272,104.13990020751953
273,112.83490753173828
275,94.16636657714844
276,112.14556121826172
279,95.14573669433594
280,104.41520690917969
283,94.63453674316406
285,111.72135162353516
288,112.83490753173828
289,96.14473724365234
290,104.33653259277344
291,94.11723327636719
292,112.17877960205078
293,111.77775573730469
296,93.42015075683594
297,112.23426818847656
298,116.38355255126953
299,94.5291748046875
304,94.31520080566406
305,80.63312530517578
306,94.35946655273438
307,111.7841567993164
311,112.40052032470703
313,111.7841567993164
314,94.14314270019531
316,97.15634155273438
324,96.30977630615234
327,96.59829711914062
329,94.40028381347656
330,111.7841567993164
337,103.93002319335938
338,95.41433715820312
339,104.42039489746094
340,96.29689025878906
343,93.64990234375
345,116.00801086425781
346,94.43020629882812
347,110.98372650146484
349,110.68096923828125
350,93.99152374267578
352,112.2773666381836
353,93.21459197998047
354,79.5394058227539
357,93.88928985595703
358,112.52427673339844
362,112.11512756347656
364,122.79642486572266
365,103.90393829345703
366,95.28050994873047
367,112.0912094116211
368,95.03695678710938
370,78.90775299072266
373,94.57598114013672
377,94.8070297241211
378,112.56476593017578
382,104.75833892822266
384,111.72135162353516
390,94.05623626708984
392,112.60289001464844
393,113.8139419555664
395,95.2220458984375
396,104.77928924560547
399,78.34613800048828
406,111.7841567993164
408,111.7841567993164
409,95.18295288085938
410,79.4179458618164
412,112.90898895263672
413,93.09236145019531
419,95.09371948242188
420,112.74604797363281
421,93.13695526123047
430,100.7900161743164
434,94.5291748046875
436,98.60064697265625
437,95.92288970947266
438,93.2280044555664
439,112.0093765258789
440,93.53079223632812
443,112.7747573852539
446,94.74591064453125
448,94.11168670654297
452,94.31581115722656
453,104.4302749633789
457,104.06092834472656
458,94.89337921142578
459,115.71041107177734
460,104.26097106933594
462,104.4302749633789
464,104.7437973022461
465,116.00801086425781
467,117.83514404296875
471,112.14280700683594
472,78.63862609863281
473,94.30426788330078
475,94.36092376708984
480,95.92288970947266
488,113.30807495117188
490,111.7841567993164
491,104.2178726196289
492,79.13922119140625
493,94.2725601196289
497,93.72130584716797
498,111.67220306396484
499,93.38121795654297
500,103.59444427490234
501,96.19586181640625
502,111.4770278930664
506,80.39090728759766
510,112.23426818847656
511,94.83946990966797
512,94.40028381347656
516,94.54178619384766
518,93.77427673339844
519,112.18822479248047
521,93.47563171386719
522,111.82777404785156
526,112.09041595458984
529,95.22116088867188
532,111.47572326660156
533,94.0732421875
536,112.38080596923828
537,100.68663787841797
539,94.5291748046875
540,104.2178726196289
541,95.11670684814453
543,94.48577880859375
546,112.68207550048828
547,94.2573471069336
548,79.08406829833984
551,94.0357894897461
552,104.43254089355469
556,104.35936737060547
557,94.85610961914062
558,112.0912094116211
559,94.93061828613281
560,105.24991607666016
562,104.82465362548828
566,94.2573471069336
570,111.67220306396484
571,95.92288970947266
572,104.41520690917969
573,94.5291748046875
575,115.63125610351562
576,111.86449432373047
577,93.92062377929688
579,93.50056457519531
580,112.10507202148438
581,114.56061553955078
589,111.7841567993164
591,103.85913848876953
593,94.67212677001953
594,103.72567749023438
595,95.4995346069336
598,93.88928985595703
602,111.21436309814453
604,112.32402801513672
606,111.20978546142578
608,95.28050994873047
609,104.36437225341797
610,94.5291748046875
616,110.98372650146484
617,95.91399383544922
618,104.4552993774414
620,104.22259521484375
622,112.02217102050781
623,90.20272064208984
624,111.83096313476562
626,111.4770278930664
628,112.68022155761719
629,94.5384750366211
630,111.88798522949219
637,95.33570098876953
638,104.60983276367188
643,94.87123107910156
645,95.92288970947266
646,118.1517105102539
648,94.0949935913086
652,94.12982940673828
653,95.6790542602539
654,111.67220306396484
656,111.86449432373047
657,94.52405548095703
659,94.1542739868164
660,104.3027572631836
663,94.54109954833984
664,112.04350280761719
666,104.14144134521484
668,111.7547607421875
669,94.45679473876953
671,94.65679168701172
675,93.5465316772461
677,94.69882202148438
678,113.8836669921875
679,108.57090759277344
682,93.60460662841797
685,104.39380645751953
687,95.17974853515625
688,94.6367416381836
693,111.62435913085938
696,96.59829711914062
698,94.62403869628906
701,94.45679473876953
704,104.42414855957031
705,116.34087371826172
709,112.67613220214844
710,93.43070220947266
711,107.90816497802734
712,94.28564453125
714,111.07637786865234
715,88.87030792236328
716,111.7841567993164
717,93.99736785888672
720,116.00801086425781
721,94.60636138916016
724,101.01634979248047
725,94.74591064453125
726,112.39753723144531
728,113.95806121826172
731,94.35359954833984
734,105.16537475585938
738,94.96635437011719
745,110.87201690673828
