ID,y
1,80.5618896484375
2,108.58821105957031
3,80.44435119628906
4,80.51451873779297
5,112.26663970947266
8,105.65626525878906
10,112.99137115478516
11,108.79371643066406
12,114.9915542602539
14,108.73226928710938
15,114.9915542602539
16,108.69110107421875
17,108.80713653564453
19,108.79127502441406
20,104.24517059326172
21,108.82830810546875
22,116.14007568359375
23,108.82830810546875
26,94.75870513916016
28,94.47527313232422
29,94.62911987304688
33,94.62911987304688
35,94.4068374633789
41,94.67562103271484
42,94.4113540649414
43,118.63919830322266
45,103.20923614501953
46,103.57988739013672
51,94.62968444824219
53,80.09436798095703
55,113.1088638305664
56,95.30267333984375
57,105.00169372558594
58,94.59283447265625
59,104.03221130371094
63,111.54429626464844
64,94.62968444824219
65,104.42350769042969
69,94.39148712158203
71,94.59213256835938
72,104.10115051269531
73,94.62968444824219
76,104.12718200683594
77,103.51593780517578
78,114.45646667480469
82,94.62968444824219
83,104.42350769042969
84,94.61445617675781
85,103.35961151123047
87,112.09870910644531
88,94.60794830322266
89,113.21015930175781
91,94.4068374633789
93,94.6097412109375
94,104.15325927734375
95,94.42916107177734
96,112.15570068359375
97,94.4113540649414
98,112.56813049316406
99,94.43119049072266
101,103.79873657226562
103,113.21015930175781
104,94.59768676757812
105,111.46910858154297
110,94.6107406616211
111,112.10800170898438
113,113.6120376586914
114,94.4113540649414
115,111.18305969238281
117,113.01797485351562
120,94.61739349365234
121,112.09857177734375
122,94.53206634521484
123,113.30867004394531
126,112.55438995361328
132,112.78335571289062
135,104.30725860595703
137,104.05229187011719
138,94.58547973632812
140,95.30267333984375
142,113.24488830566406
144,112.11624145507812
148,91.5428466796875
149,121.10896301269531
155,94.51985931396484
156,111.9930419921875
157,94.4113540649414
162,112.15959167480469
163,94.47738647460938
167,94.64701080322266
172,118.36441802978516
179,112.44925689697266
180,94.4113540649414
181,111.34359741210938
182,95.2816390991211
183,112.94699096679688
185,112.94699096679688
187,112.01924896240234
188,94.62968444824219
189,94.45576477050781
191,94.58547973632812
192,112.70687866210938
193,95.32943725585938
194,111.2603988647461
195,94.38816833496094
196,113.29476165771484
198,94.60564422607422
199,112.04136657714844
201,104.0882339477539
204,94.58547973632812
205,108.28511047363281
206,94.64273834228516
210,94.59932708740234
211,103.66551971435547
216,112.04641723632812
219,114.7167739868164
220,94.59201049804688
221,111.34359741210938
226,111.34359741210938
227,94.59944152832031
228,112.00956726074219
230,111.89595031738281
231,94.4113540649414
235,115.86529541015625
236,94.59213256835938
238,111.95668029785156
242,104.1058349609375
243,94.4068374633789
244,79.65301513671875
245,113.32286834716797
247,112.3554458618164
248,92.1779556274414
249,94.4113540649414
250,112.06634521484375
251,94.59213256835938
253,115.86529541015625
254,94.4180908203125
256,94.42887878417969
257,91.81056213378906
258,111.98692321777344
259,94.45001220703125
262,80.8326187133789
266,94.7260971069336
267,111.79871368408203
272,103.24742126464844
273,112.89720153808594
275,94.51985931396484
276,113.31270599365234
279,94.90991973876953
280,104.21495819091797
283,95.5041275024414
285,111.96041870117188
288,112.89720153808594
289,94.67609405517578
290,104.0882339477539
291,94.58723449707031
292,111.296142578125
293,112.67176055908203
296,94.3991470336914
297,112.28739929199219
298,114.16614532470703
299,94.62968444824219
304,94.59768676757812
305,79.9582290649414
306,94.58547973632812
307,111.332275390625
311,107.33248138427734
313,111.5496597290039
314,94.3991470336914
316,94.85274505615234
324,94.62490844726562
327,95.1973648071289
329,94.59768676757812
330,111.2779769897461
337,103.93706512451172
338,94.61747741699219
339,104.20329284667969
340,95.32943725585938
343,94.4190444946289
345,114.7167739868164
346,94.6229476928711
347,111.37793731689453
349,111.06825256347656
350,94.4180908203125
352,112.83545684814453
353,94.4113540649414
354,80.04780578613281
357,94.41646575927734
358,112.61616516113281
362,111.49026489257812
364,115.58877563476562
365,103.77339935302734
366,94.59190368652344
367,112.06824493408203
368,94.58547973632812
370,79.6823501586914
373,94.59283447265625
377,94.62263488769531
378,112.76014709472656
382,103.91829681396484
384,112.03153991699219
